-8.151925591798697690e-02 5.789725018613567191e-03 9.181312862627533100e-01 3.535574732174071033e-03 1.907378397609441834e+00 1.474054560925113500e-01 5.500000000000000000e+01 6.400000000000000000e+01 -9.016675555634051653e-02 6.037434328195875367e-03 9.098867161976318396e-01 3.116140607227452231e-03 1.902011258942599037e+00 1.288461096973443076e-01 7.077554493090143062e+00 7.090038784474861799e+00
-9.016675555634051653e-02 6.037434328195875367e-03 9.098867161976318396e-01 3.116140607227452231e-03 1.902011258942599037e+00 1.288461096973443076e-01 1.500000000000000000e+01 -6.500000000000000000e+01 -9.141514676281581320e-02 7.397793200354389059e-03 9.085146704046246358e-01 2.890785242289334311e-03 1.903864679576804386e+00 9.857854264067862637e-02 7.090038784474861799e+00 7.089995450049705106e+00
-9.141514676281581320e-02 7.397793200354389059e-03 9.085146704046246358e-01 2.890785242289334311e-03 1.903864679576804386e+00 9.857854264067862637e-02 5.100000000000000000e+01 -1.900000000000000000e+01 -8.570558179176379632e-02 2.061792019149016192e-02 9.142632952960394466e-01 2.405019929139964180e-03 1.913942010098021118e+00 -2.764377972517224544e-02 7.089995450049705106e+00 7.076955523344960142e+00
-8.570558179176379632e-02 2.061792019149016192e-02 9.142632952960394466e-01 2.405019929139964180e-03 1.913942010098021118e+00 -2.764377972517224544e-02 9.400000000000000000e+01 -8.000000000000000000e+01 -5.897472968408823402e-02 5.154908985963138623e-02 9.405035349823580582e-01 -3.549898220076147526e-04 1.908955395204044780e+00 -2.512611577455196032e-01 7.076955523344960142e+00 7.053879993890567413e+00
-5.897472968408823402e-02 5.154908985963138623e-02 9.405035349823580582e-01 -3.549898220076147526e-04 1.908955395204044780e+00 -2.512611577455196032e-01 8.600000000000000000e+01 9.000000000000000000e+00 -3.313921204496694806e-03 1.043966175717323669e-01 9.901886980049526832e-01 -1.384691429255333062e-02 1.883587378406039958e+00 -4.642911996504582861e-01 7.053879993890567413e+00 7.019730665018687255e+00
-3.313921204496694806e-03 1.043966175717323669e-01 9.901886980049526832e-01 -1.384691429255333062e-02 1.883587378406039958e+00 -4.642911996504582861e-01 -8.500000000000000000e+01 -4.800000000000000000e+01 3.700729375913702768e-02 1.499624049620199018e-01 1.021696101035185711e+00 -2.579095186391328065e-02 1.806642551435529542e+00 -6.458140724601507676e-01 7.019730665018687255e+00 7.039651234681705283e+00
3.700729375913702768e-02 1.499624049620199018e-01 1.021696101035185711e+00 -2.579095186391328065e-02 1.806642551435529542e+00 -6.458140724601507676e-01 5.700000000000000000e+01 2.200000000000000000e+01 6.553288432305365285e-02 1.988122553626359423e-01 1.033452472914418552e+00 -5.277751532332630724e-02 1.711458497079208607e+00 -7.880662962054320042e-01 7.039651234681705283e+00 7.090026745892229698e+00
6.553288432305365285e-02 1.988122553626359423e-01 1.033452472914418552e+00 -5.277751532332630724e-02 1.711458497079208607e+00 -7.880662962054320042e-01 9.200000000000000000e+01 8.600000000000000000e+01 6.586980456306279486e-02 2.147846684972417597e-01 1.027062770257662017e+00 -6.080980952926212657e-02 1.785784112455580441e+00 -7.121445213935140295e-01 7.090026745892229698e+00 7.041179324449878152e+00
6.586980456306279486e-02 2.147846684972417597e-01 1.027062770257662017e+00 -6.080980952926212657e-02 1.785784112455580441e+00 -7.121445213935140295e-01 -7.800000000000000000e+01 -3.100000000000000000e+01 5.659894569596835012e-02 2.103124858284068643e-01 1.022424312436413407e+00 -4.883920167746480523e-02 1.845088744355105170e+00 -6.173147453319037803e-01 7.041179324449878152e+00 7.004462996674886810e+00
5.659894569596835012e-02 2.103124858284068643e-01 1.022424312436413407e+00 -4.883920167746480523e-02 1.845088744355105170e+00 -6.173147453319037803e-01 -6.100000000000000000e+01 -7.800000000000000000e+01 6.600087835713680517e-02 2.105127801942119070e-01 1.030584824041780090e+00 -5.402738536131446168e-02 1.776342607008547292e+00 -7.205853218396247595e-01 7.004462996674886810e+00 7.045449985389890202e+00
6.600087835713680517e-02 2.105127801942119070e-01 1.030584824041780090e+00 -5.402738536131446168e-02 1.776342607008547292e+00 -7.205853218396247595e-01 -4.100000000000000000e+01 -1.800000000000000000e+01 8.919089764453375091e-02 2.138920350846788276e-01 1.047269027772864902e+00 -7.334251553110365807e-02 1.601577277854501657e+00 -9.059784815472466946e-01 7.045449985389890202e+00 7.150983034019840368e+00
8.919089764453375091e-02 2.138920350846788276e-01 1.047269027772864902e+00 -7.334251553110365807e-02 1.601577277854501657e+00 -9.059784815472466946e-01 -7.300000000000000000e+01 -7.000000000000000000e+00 1.122125459566528649e-01 2.163577393803459425e-01 1.060367407465089951e+00 -1.020807205125376926e-01 1.329316740941439701e+00 -1.065607443182022385e+00 7.150983034019840368e+00 7.324181095950941689e+00
1.122125459566528649e-01 2.163577393803459425e-01 1.060367407465089951e+00 -1.020807205125376926e-01 1.329316740941439701e+00 -1.065607443182022385e+00 -8.700000000000000000e+01 7.000000000000000000e+01 1.292417319827219302e-01 2.173953626707240128e-01 1.063045312048196189e+00 -1.407286499369434507e-01 9.330524207733863484e-01 -1.132704900023811634e+00 7.324181095950941689e+00 7.583299100141179139e+00
1.292417319827219302e-01 2.173953626707240128e-01 1.063045312048196189e+00 -1.407286499369434507e-01 9.330524207733863484e-01 -1.132704900023811634e+00 1.200000000000000000e+01 6.400000000000000000e+01 1.344248284220823653e-01 2.173028308645598150e-01 1.051003548331251425e+00 -1.826178036645790814e-01 5.462661184093624556e-01 -1.046310040949236964e+00 7.583299100141179139e+00 7.839374472362569790e+00
1.344248284220823653e-01 2.173028308645598150e-01 1.051003548331251425e+00 -1.826178036645790814e-01 5.462661184093624556e-01 -1.046310040949236964e+00 8.700000000000000000e+01 -8.100000000000000000e+01 1.228291724930765105e-01 2.170045205425935042e-01 1.029240495476460016e+00 -2.050284493052049184e-01 4.343885948453503620e-01 -1.009048147088216218e+00 7.839374472362569790e+00 7.929862594756913907e+00
1.228291724930765105e-01 2.170045205425935042e-01 1.029240495476460016e+00 -2.050284493052049184e-01 4.343885948453503620e-01 -1.009048147088216218e+00 -4.000000000000000000e+01 7.700000000000000000e+01 1.214712926620227229e-01 2.170492540726756958e-01 1.029144674791574010e+00 -2.026876464809126421e-01 4.077753836842342716e-01 -9.860651262288976371e-01 7.929862594756913907e+00 7.946330612339459698e+00
1.214712926620227229e-01 2.170492540726756958e-01 1.029144674791574010e+00 -2.026876464809126421e-01 4.077753836842342716e-01 -9.860651262288976371e-01 3.700000000000000000e+01 8.800000000000000000e+01 1.210879390175178538e-01 2.179061751540329051e-01 1.037448514839818925e+00 -1.823012885503742520e-01 3.234252167126480115e-01 -8.820458067282129777e-01 7.946330612339459698e+00 7.989367683726828595e+00
1.210879390175178538e-01 2.179061751540329051e-01 1.037448514839818925e+00 -1.823012885503742520e-01 3.234252167126480115e-01 -8.820458067282129777e-01 4.400000000000000000e+01 1.700000000000000000e+01 1.209526877942769807e-01 2.395507749813618747e-01 1.039346364773472864e+00 -1.560189590740150845e-01 2.978903772543974871e-01 -8.268071712342052182e-01 7.989367683726828595e+00 8.000823458004841626e+00
1.209526877942769807e-01 2.395507749813618747e-01 1.039346364773472864e+00 -1.560189590740150845e-01 2.978903772543974871e-01 -8.268071712342052182e-01 -5.400000000000000000e+01 7.000000000000000000e+01 1.281805103855700456e-01 2.725922368719460032e-01 1.033869033211146871e+00 -1.510537027333938020e-01 2.708607426078172287e-01 -7.975564622201145593e-01 8.000823458004841626e+00 8.017321104684112854e+00
1.281805103855700456e-01 2.725922368719460032e-01 1.033869033211146871e+00 -1.510537027333938020e-01 2.708607426078172287e-01 -7.975564622201145593e-01 6.400000000000000000e+01 -9.500000000000000000e+01 1.276846376426223895e-01 2.919565759736437172e-01 1.024900092944160068e+00 -1.494788671536496638e-01 3.193519383067606743e-01 -8.581467793239848652e-01 8.017321104684112854e+00 7.994373421744031205e+00
1.276846376426223895e-01 2.919565759736437172e-01 1.024900092944160068e+00 -1.494788671536496638e-01 3.193519383067606743e-01 -8.581467793239848652e-01 -9.900000000000000000e+01 -9.100000000000000000e+01 1.301444344567227462e-01 2.896534170228756144e-01 1.003651160693146416e+00 -1.973226037955281842e-01 3.797846656317637182e-01 -9.798441315021013676e-01 7.994373421744031205e+00 7.975984978813849935e+00
1.301444344567227462e-01 2.896534170228756144e-01 1.003651160693146416e+00 -1.973226037955281842e-01 3.797846656317637182e-01 -9.798441315021013676e-01 8.200000000000000000e+01 -9.000000000000000000e+01 1.358948569578775634e-01 2.858439486226527770e-01 9.734731712259050429e-01 -2.605832857051298967e-01 4.845899361103415126e-01 -1.133603803856131353e+00 7.975984978813849935e+00 7.937168451535322689e+00
1.358948569578775634e-01 2.858439486226527770e-01 9.734731712259050429e-01 -2.605832857051298967e-01 4.845899361103415126e-01 -1.133603803856131353e+00 6.200000000000000000e+01 -8.000000000000000000e+01 1.404384204669630876e-01 2.710750511245847982e-01 9.468886797600361005e-01 -3.205890330434574831e-01 7.816863282616337560e-01 -1.306865346670949446e+00 7.937168451535322689e+00 7.774244695331872457e+00
1.404384204669630876e-01 2.710750511245847982e-01 9.468886797600361005e-01 -3.205890330434574831e-01 7.816863282616337560e-01 -1.306865346670949446e+00 -7.800000000000000000e+01 -9.200000000000000000e+01 1.567008362185788317e-01 2.158134621947275789e-01 9.415363416245807748e-01 -4.047684294670224059e-01 9.834736280053154589e-01 -1.404765261666269582e+00 7.774244695331872457e+00 7.654501351619000360e+00
1.567008362185788317e-01 2.158134621947275789e-01 9.415363416245807748e-01 -4.047684294670224059e-01 9.834736280053154589e-01 -1.404765261666269582e+00 1.300000000000000000e+01 -6.500000000000000000e+01 1.796512023141811354e-01 1.546668277462569518e-01 9.412791883164586260e-01 -4.941510413798924639e-01 9.988768680934029254e-01 -1.493295628496895233e+00 7.654501351619000360e+00 7.653597262533069490e+00
1.796512023141811354e-01 1.546668277462569518e-01 9.412791883164586260e-01 -4.941510413798924639e-01 9.988768680934029254e-01 -1.493295628496895233e+00 -3.200000000000000000e+01 -1.000000000000000000e+01 1.933552505288695378e-01 1.064442523591900003e-01 9.410422103764125579e-01 -5.579961523836729498e-01 9.871651296857381075e-01 -1.557322030082957776e+00 7.653597262533069490e+00 7.670862924989451770e+00
1.933552505288695378e-01 1.064442523591900003e-01 9.410422103764125579e-01 -5.579961523836729498e-01 9.871651296857381075e-01 -1.557322030082957776e+00 -1.600000000000000000e+01 5.400000000000000000e+01 1.935432870392089777e-01 9.468825489429072428e-02 9.409690920210487253e-01 -5.696572020247977486e-01 9.801976423375485803e-01 -1.568885435440884990e+00 7.670862924989451770e+00 7.678420217241199275e+00
1.935432870392089777e-01 9.468825489429072428e-02 9.409690920210487253e-01 -5.696572020247977486e-01 9.801976423375485803e-01 -1.568885435440884990e+00 -4.500000000000000000e+01 1.600000000000000000e+01 1.963119972580028016e-01 9.442654055496726984e-02 9.410111991610436988e-01 -5.730444365587554767e-01 9.414955557094696337e-01 -1.573105562777621369e+00 7.678420217241199275e+00 7.703496422399411792e+00
1.963119972580028016e-01 9.442654055496726984e-02 9.410111991610436988e-01 -5.730444365587554767e-01 9.414955557094696337e-01 -1.573105562777621369e+00 -1.800000000000000000e+01 2.500000000000000000e+01 2.018972959758616459e-01 9.384114353837758049e-02 9.406531246780407418e-01 -5.801885976573164516e-01 8.682686514617630191e-01 -1.577628223398458651e+00 7.703496422399411792e+00 7.750669881913899495e+00
2.018972959758616459e-01 9.384114353837758049e-02 9.406531246780407418e-01 -5.801885976573164516e-01 8.682686514617630191e-01 -1.577628223398458651e+00 4.600000000000000000e+01 5.800000000000000000e+01 2.012924554393836774e-01 9.392772625334444569e-02 9.406304730246306534e-01 -5.793541466403984153e-01 8.733155854832488352e-01 -1.577086379078372458e+00 7.750669881913899495e+00 7.747465917559755333e+00
2.012924554393836774e-01 9.392772625334444569e-02 9.406304730246306534e-01 -5.793541466403984153e-01 8.733155854832488352e-01 -1.577086379078372458e+00 -5.000000000000000000e+00 9.000000000000000000e+00 1.994055787060666773e-01 9.419298321018637621e-02 9.408638527685879716e-01 -5.768063488380175130e-01 8.984337242591237116e-01 -1.575905813184225401e+00 7.747465917559755333e+00 7.731244382173001028e+00
1.994055787060666773e-01 9.419298321018637621e-02 9.408638527685879716e-01 -5.768063488380175130e-01 8.984337242591237116e-01 -1.575905813184225401e+00 3.600000000000000000e+01 5.700000000000000000e+01 1.967725904695232231e-01 9.449662394388311237e-02 9.409884651265609801e-01 -5.733782728104130921e-01 9.320532418981070100e-01 -1.573269005664968523e+00 7.731244382173001028e+00 7.709543782329075334e+00
1.967725904695232231e-01 9.449662394388311237e-02 9.409884651265609801e-01 -5.733782728104130921e-01 9.320532418981070100e-01 -1.573269005664968523e+00 -5.600000000000000000e+01 8.900000000000000000e+01 1.883113253092104644e-01 9.569342141744846542e-02 9.411841495948257696e-01 -5.623381190921132866e-01 9.218610371069136944e-01 -1.562019120942850003e+00 7.709543782329075334e+00 7.717236364916969293e+00
1.883113253092104644e-01 9.569342141744846542e-02 9.411841495948257696e-01 -5.623381190921132866e-01 9.218610371069136944e-01 -1.562019120942850003e+00 4.200000000000000000e+01 2.500000000000000000e+01 1.848312731169791112e-01 9.635975571387042637e-02 9.411177439795926913e-01 -5.578424173619231929e-01 9.168800198095793386e-01 -1.557510818312390688e+00 7.717236364916969293e+00 7.721040061424635503e+00
1.848312731169791112e-01 9.635975571387042637e-02 9.411177439795926913e-01 -5.578424173619231929e-01 9.168800198095793386e-01 -1.557510818312390688e+00 -9.200000000000000000e+01 -6.700000000000000000e+01 1.909074890697048388e-01 9.572253284453363653e-02 9.406469500248090254e-01 -5.661947953835861913e-01 8.402163289981050553e-01 -1.561348300750994733e+00 7.721040061424635503e+00 7.770357027741877864e+00
1.909074890697048388e-01 9.572253284453363653e-02 9.406469500248090254e-01 -5.661947953835861913e-01 8.402163289981050553e-01 -1.561348300750994733e+00 -8.000000000000000000e+00 -9.200000000000000000e+01 2.066270771857434685e-01 9.290168112246588450e-02 9.283416227798189091e-01 -5.994899852762270998e-01 7.066795125788766230e-01 -1.575468009673686387e+00 7.770357027741877864e+00 7.863678545641785256e+00
2.066270771857434685e-01 9.290168112246588450e-02 9.283416227798189091e-01 -5.994899852762270998e-01 7.066795125788766230e-01 -1.575468009673686387e+00 -3.100000000000000000e+01 -9.900000000000000000e+01 2.281585449706045043e-01 8.831028754180098028e-02 9.046221247433789969e-01 -6.484444036815100176e-01 6.357303209658682341e-01 -1.612206047661133956e+00 7.863678545641785256e+00 7.924757679834216084e+00
2.281585449706045043e-01 8.831028754180098028e-02 9.046221247433789969e-01 -6.484444036815100176e-01 6.357303209658682341e-01 -1.612206047661133956e+00 5.700000000000000000e+01 3.900000000000000000e+01 2.334642684453724915e-01 8.484439103395274850e-02 8.961368523968554767e-01 -6.639910642411429587e-01 6.439036941392297653e-01 -1.631604422015621614e+00 7.924757679834216084e+00 7.926314874076809680e+00
2.334642684453724915e-01 8.484439103395274850e-02 8.961368523968554767e-01 -6.639910642411429587e-01 6.439036941392297653e-01 -1.631604422015621614e+00 -5.900000000000000000e+01 7.800000000000000000e+01 2.317294070588424293e-01 8.638347290788062072e-02 8.976432774605868081e-01 -6.596129085429411898e-01 6.050411652537622809e-01 -1.615803386299087041e+00 7.926314874076809680e+00 7.949097222067397439e+00
2.317294070588424293e-01 8.638347290788062072e-02 8.976432774605868081e-01 -6.596129085429411898e-01 6.050411652537622809e-01 -1.615803386299087041e+00 6.000000000000000000e+01 -2.500000000000000000e+01 2.309308969813643753e-01 8.746154878416517731e-02 8.970440385311417852e-01 -6.583505338347873659e-01 5.946995359234809042e-01 -1.611488296008225740e+00 7.949097222067397439e+00 7.955838868913581940e+00
2.309308969813643753e-01 8.746154878416517731e-02 8.970440385311417852e-01 -6.583505338347873659e-01 5.946995359234809042e-01 -1.611488296008225740e+00 5.100000000000000000e+01 -9.800000000000000000e+01 2.305761939569003216e-01 8.370661113183697211e-02 8.984576171836771152e-01 -6.606728272513926470e-01 7.153481164596647845e-01 -1.643898955289625929e+00 7.955838868913581940e+00 7.880650381435995833e+00
2.305761939569003216e-01 8.370661113183697211e-02 8.984576171836771152e-01 -6.606728272513926470e-01 7.153481164596647845e-01 -1.643898955289625929e+00 9.700000000000000000e+01 0.000000000000000000e+00 2.302576273571568799e-01 7.544218631392513030e-02 8.992051881397983282e-01 -6.680421225307480171e-01 9.867346702835724237e-01 -1.664387203442577956e+00 7.880650381435995833e+00 7.706001652942322977e+00
2.302576273571568799e-01 7.544218631392513030e-02 8.992051881397983282e-01 -6.680421225307480171e-01 9.867346702835724237e-01 -1.664387203442577956e+00 3.000000000000000000e+00 -6.700000000000000000e+01 2.291591528720416937e-01 3.534367084697187522e-02 9.065735231944752615e-01 -7.007174706631009720e-01 1.281297159450645040e+00 -1.628258862738930723e+00 7.706001652942322977e+00 7.508995844028618194e+00
2.291591528720416937e-01 3.534367084697187522e-02 9.065735231944752615e-01 -7.007174706631009720e-01 1.281297159450645040e+00 -1.628258862738930723e+00 -8.000000000000000000e+00 -9.400000000000000000e+01 2.258140102717296482e-01 -2.120633344544126109e-02 9.262142956834100715e-01 -7.354363168013446916e-01 1.395786389343388834e+00 -1.618717332993534930e+00 7.508995844028618194e+00 7.429707592570059305e+00
2.258140102717296482e-01 -2.120633344544126109e-02 9.262142956834100715e-01 -7.354363168013446916e-01 1.395786389343388834e+00 -1.618717332993534930e+00 -4.000000000000000000e+01 -8.000000000000000000e+00 2.222079304067823835e-01 -4.466882113652215214e-02 9.332677718031394676e-01 -7.478781268673955207e-01 1.373971403536963676e+00 -1.645593908023183838e+00 7.429707592570059305e+00 7.448453585717079051e+00
2.222079304067823835e-01 -4.466882113652215214e-02 9.332677718031394676e-01 -7.478781268673955207e-01 1.373971403536963676e+00 -1.645593908023183838e+00 8.300000000000000000e+01 3.500000000000000000e+01 2.223539965134713192e-01 -4.535611831706615193e-02 9.304692406854573328e-01 -7.514237930532625676e-01 1.426325847000049718e+00 -1.619836075871806003e+00 7.448453585717079051e+00 7.412202708602609214e+00
2.223539965134713192e-01 -4.535611831706615193e-02 9.304692406854573328e-01 -7.514237930532625676e-01 1.426325847000049718e+00 -1.619836075871806003e+00 -4.200000000000000000e+01 9.000000000000000000e+00 2.153241884150295382e-01 -4.614039621414750547e-02 9.290754691728098091e-01 -7.465126486381090665e-01 1.496859205230825163e+00 -1.569665529528458503e+00 7.412202708602609214e+00 7.361911062851182130e+00
2.153241884150295382e-01 -4.614039621414750547e-02 9.290754691728098091e-01 -7.465126486381090665e-01 1.496859205230825163e+00 -1.569665529528458503e+00 -6.500000000000000000e+01 2.800000000000000000e+01 2.128829147411070433e-01 -4.593717787655587914e-02 9.281270634579309453e-01 -7.447636404289117440e-01 1.483044506894334535e+00 -1.576625973700737315e+00 7.361911062851182130e+00 7.373454042771608208e+00
2.128829147411070433e-01 -4.593717787655587914e-02 9.281270634579309453e-01 -7.447636404289117440e-01 1.483044506894334535e+00 -1.576625973700737315e+00 4.500000000000000000e+01 6.300000000000000000e+01 2.057760626199539034e-01 -4.485990416197066510e-02 9.245031705742323691e-01 -7.400006882196414892e-01 1.526181598460111699e+00 -1.538605227270168907e+00 7.373454042771608208e+00 7.344234490983672536e+00
2.057760626199539034e-01 -4.485990416197066510e-02 9.245031705742323691e-01 -7.400006882196414892e-01 1.526181598460111699e+00 -1.538605227270168907e+00 4.800000000000000000e+01 6.600000000000000000e+01 1.848616466642762912e-01 -4.671087777198690283e-02 9.192690196734081276e-01 -7.252846797515348776e-01 1.676829000913789391e+00 -1.377911742954074148e+00 7.344234490983672536e+00 7.233554729203737210e+00
1.848616466642762912e-01 -4.671087777198690283e-02 9.192690196734081276e-01 -7.252846797515348776e-01 1.676829000913789391e+00 -1.377911742954074148e+00 9.300000000000000000e+01 2.200000000000000000e+01 1.755947942394393557e-01 -8.464598046617377580e-02 9.465772912858720911e-01 -7.222039793114095607e-01 1.880866101180810546e+00 -1.080084109574145357e+00 7.233554729203737210e+00 7.051163033377267908e+00
1.755947942394393557e-01 -8.464598046617377580e-02 9.465772912858720911e-01 -7.222039793114095607e-01 1.880866101180810546e+00 -1.080084109574145357e+00 3.300000000000000000e+01 3.700000000000000000e+01 1.773335468782677449e-01 -1.714939493662904768e-01 1.008396029863611876e+00 -7.288177460340189429e-01 2.007796328065742486e+00 -6.762151972627181706e-01 7.051163033377267908e+00 6.892113151933058290e+00
1.773335468782677449e-01 -1.714939493662904768e-01 1.008396029863611876e+00 -7.288177460340189429e-01 2.007796328065742486e+00 -6.762151972627181706e-01 9.000000000000000000e+01 -8.100000000000000000e+01 1.912433177316488209e-01 -2.931401719076280887e-01 1.101939683495566591e+00 -7.078049436570621467e-01 2.055635593064981226e+00 -4.041036621670917039e-01 6.892113151933058290e+00 6.783047326899214191e+00
1.912433177316488209e-01 -2.931401719076280887e-01 1.101939683495566591e+00 -7.078049436570621467e-01 2.055635593064981226e+00 -4.041036621670917039e-01 -8.200000000000000000e+01 2.900000000000000000e+01 2.042310987896800434e-01 -3.869410085739470873e-01 1.153842811701938142e+00 -7.011206050161677972e-01 2.047554882547078403e+00 -2.520397041917322722e-01 6.783047326899214191e+00 6.747401465331169135e+00
2.042310987896800434e-01 -3.869410085739470873e-01 1.153842811701938142e+00 -7.011206050161677972e-01 2.047554882547078403e+00 -2.520397041917322722e-01 -3.300000000000000000e+01 -6.500000000000000000e+01 2.011486961155270481e-01 -4.236839457268448683e-01 1.162514004833641756e+00 -6.989421627898282363e-01 2.009816148532725499e+00 -1.678320955070537468e-01 6.747401465331169135e+00 6.765747039736793589e+00
2.011486961155270481e-01 -4.236839457268448683e-01 1.162514004833641756e+00 -6.989421627898282363e-01 2.009816148532725499e+00 -1.678320955070537468e-01 8.900000000000000000e+01 6.000000000000000000e+00 2.023476505842696227e-01 -4.242859716717342078e-01 1.163733105487141595e+00 -6.995674720422534465e-01 2.022375180455386889e+00 -1.869792292151613022e-01 6.765747039736793589e+00 6.757586900948472142e+00
2.023476505842696227e-01 -4.242859716717342078e-01 1.163733105487141595e+00 -6.995674720422534465e-01 2.022375180455386889e+00 -1.869792292151613022e-01 -6.300000000000000000e+01 -1.000000000000000000e+00 2.021074592435120332e-01 -4.242163162588977743e-01 1.163269730743250463e+00 -7.001645819360434730e-01 2.022093541493776847e+00 -1.879198118142308971e-01 6.757586900948472142e+00 6.758234272592250846e+00
2.021074592435120332e-01 -4.242163162588977743e-01 1.163269730743250463e+00 -7.001645819360434730e-01 2.022093541493776847e+00 -1.879198118142308971e-01 -6.000000000000000000e+01 9.400000000000000000e+01 2.081455901041396883e-01 -4.278289839458020438e-01 1.172445901784592959e+00 -6.931881883528958621e-01 1.953719910424959849e+00 -6.859789536608253135e-02 6.758234272592250846e+00 6.787412318338142292e+00
2.081455901041396883e-01 -4.278289839458020438e-01 1.172445901784592959e+00 -6.931881883528958621e-01 1.953719910424959849e+00 -6.859789536608253135e-02 -1.700000000000000000e+01 -4.200000000000000000e+01 2.149191750814876123e-01 -4.327814716731088751e-01 1.183656400809550480e+00 -6.808533297504743009e-01 1.845264721746504577e+00 6.907091122299989505e-02 6.787412318338142292e+00 6.841693679217514479e+00
2.149191750814876123e-01 -4.327814716731088751e-01 1.183656400809550480e+00 -6.808533297504743009e-01 1.845264721746504577e+00 6.907091122299989505e-02 -5.900000000000000000e+01 -2.700000000000000000e+01 2.133826776904823586e-01 -4.327967383692384873e-01 1.181336807852737314e+00 -6.838162606175326452e-01 1.777264497707481183e+00 1.191097961553567730e-01 6.841693679217514479e+00 6.886309554584707726e+00
